malewhiteageagerange1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,202,202,202,202,202,202,202,202,202,202,202,202,382,3593,3593,3593,3593,3593,3593,3593,5217,6087,6087,6087,6087,6087,7597,8717,8717,8717,8717,10167,11126,11126,11126,11126,11987,13702,13702,14234,16007,16007,16007,16167,18647,18647,19180,20943,20943,20943,22800,23720,25611,25839,26360,28914,30775,30863,34385,35869,39465,42292,48093,53408,65132,133593,180190
malewhiteageagerange2,0,0,0,0,0,0,0,62,202,202,2757,3929,6087,6087,8228,8717,8717,10457,11126,11126,11126,12776,13702,14539,16007,16007,17230,18647,18647,20404,20943,20943,20943,20943,22255,23720,23720,24933,25839,25839,25839,25839,25839,28270,28570,29131,30775,30775,30775,30775,30775,30795,33609,33609,34379,35869,35869,35869,35869,36336,38570,38570,40475,40750,40750,40750,40750,43400,44973,45734,45734,45734,47746,49497,50641,50641,50641,51261,54065,55712,55712,57892,60420,60660,60660,62883,65387,66238,70093,70711,74174,75707,79853,83764,89105,94278,177308,180190,180190,180190,180190
malewhiteageagerange3,0,0,0,0,87,202,2732,4846,6087,8114,8717,11101,11126,11126,13225,14013,16007,16007,17545,18647,20112,20943,20943,23210,23720,25542,25839,25839,25839,28249,28570,29677,30775,30775,30775,30775,30775,33048,33609,35698,35869,35869,35869,36985,38570,40018,40750,40750,40750,40750,41215,43645,44772,45734,45734,45734,45734,48439,48541,50564,50641,50641,50641,50641,51366,53608,55228,55712,55712,58173,59998,60660,60660,60660,63357,65394,65681,67646,70643,70711,71916,75002,75677,77848,80626,81487,84994,86955,90704,92877,100303,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190
malewhiteageagerange4,0,0,0,34,202,2341,5206,7496,8717,10511,11126,12217,13702,15331,16007,16161,18647,19390,20943,20943,21869,23720,25307,25839,25839,27431,28570,29288,30775,30775,30775,30809,33609,33609,35491,35869,35869,35869,38013,38956,40750,40750,40750,40750,43562,44674,45734,45734,45734,48085,48541,50173,50641,50641,50641,50641,52880,55183,55712,55712,57849,59822,60660,60660,60971,64225,65681,65753,68510,70412,70711,70711,72666,75152,75677,77335,80626,80626,82870,85505,87209,90659,91477,94968,139893,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190
malewhiteageagerange5,0,0,0,65,202,2255,5612,8136,10210,11126,12623,13702,15827,16007,17566,18656,20943,20943,20943,22951,23720,25236,25839,25839,28016,30127,30775,30775,30775,30775,32897,34578,35869,35869,35869,38186,38933,40750,40750,40750,40750,42290,44071,45734,45734,45758,48541,48541,50534,50641,50641,50641,52507,54461,55712,56063,58576,60361,60660,60660,61440,64161,65681,65681,67510,69743,70711,70711,73220,75677,75677,76892,79851,80626,81980,85218,86765,90011,90704,93244,96439,157194,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190
malewhiteageagerange6,0,0,0,96,202,2536,5682,6723,8717,9354,11126,11126,13067,13725,16007,16007,17989,18647,20613,20943,20943,22487,23720,25607,25839,25839,26965,28570,29727,30775,30775,31600,33609,35205,35869,35869,38499,38757,40750,40750,40750,40943,43645,45210,45734,45734,47201,48541,49790,50641,50641,50641,53024,54466,55712,56839,59420,60660,60660,60660,61578,64509,65681,66649,69438,70711,70711,71587,74839,75677,76928,80366,80626,83054,85823,88107,90704,90763,94494,112617,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190
malewhiteageagerange7,0,0,0,54,202,1929,4607,6325,8717,8717,9754,11126,11179,13702,13702,15896,16007,17888,18784,20943,20943,21589,23720,24494,25839,25839,26646,28570,29987,30775,30775,30775,33153,34880,35869,35869,36616,38570,40407,40750,40750,40750,42720,44701,45734,45734,47090,48541,49989,50641,50641,50641,51574,54684,55712,56236,58628,60660,60660,60660,63766,65681,65681,66870,68836,70711,70711,73577,75245,75677,78339,80569,80626,82709,85621,87070,90225,90704,93568,112517,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190
malewhiteageagerange8,0,0,3,202,202,2211,5230,7269,8717,8717,10553,11126,12593,13702,13983,16007,16007,16255,18647,18647,20647,20943,21806,23720,24282,25839,25839,27077,28570,28676,30775,30775,30775,32211,33781,35869,35869,35869,37339,38570,40610,40750,40750,41505,43645,45406,45734,45734,47749,48541,50071,50641,50641,50641,51483,53844,55712,55712,57684,60120,60660,60660,62687,64593,65681,65681,68335,69912,70711,70711,74298,75677,77527,79955,80626,81931,84435,86542,88899,90704,94006,132130,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190
malewhiteageagerange9,0,0,0,64,202,261,3593,5637,6502,8717,9279,11126,11126,11126,12918,13702,13702,15214,16007,16007,16007,18179,18647,18647,19036,20943,20943,20943,23463,23720,24421,25839,25839,26043,28570,28570,29823,30775,30775,32172,33609,34000,35869,35869,35869,37511,38570,39502,40750,40750,40750,41410,43645,43988,45734,45734,47530,48766,50641,50641,50641,52463,54032,55712,56728,58576,60461,60660,60660,62667,63884,65681,67067,69161,70711,71455,74735,77144,80245,80626,83678,86223,89782,91754,96312,160433,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190
malewhiteageagerange10,0,118,1241,5451,7668,8717,10136,11126,11126,12849,13702,13702,13702,15070,16007,16007,16007,16007,17531,18647,18647,18647,18647,20656,20943,20943,20943,20943,23124,23720,23720,23720,24541,25839,25839,25839,27069,28570,28570,28581,30775,30775,30775,30775,32881,33609,34568,35869,35869,35894,38570,38570,38570,40654,40750,40750,42361,43645,44479,45734,45734,48303,48541,50504,50641,51845,53608,54355,55712,56176,58576,59423,60660,61317,63615,65242,67825,69808,71453,74846,76737,79657,81870,85178,89147,92078,95554,151427,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190
malewhiteageagerange11,0,45,1189,4854,7481,8717,8717,9782,11126,11126,11126,11126,13210,13702,13702,13702,14297,16007,16007,16007,16007,16007,16007,17665,18647,18647,18647,18647,18647,18849,20943,20943,20943,20943,20943,20943,22864,23720,23720,23720,23720,23720,25499,25839,25839,25839,26484,28570,28570,29680,30775,30775,30775,30968,33609,33609,34817,35869,35869,38006,38570,38570,40599,40750,41888,43645,43938,45734,45734,47941,48541,50400,50641,52796,53608,55058,56343,58576,60135,60660,63701,65681,68036,70622,71814,74207,77217,79264,82896,86913,93251,159753,180190,180190,180190,180190,180190,180190,180190,180190,180190
malewhiteageagerange12,0,72,1803,5692,7545,8717,8717,10886,11126,11126,11126,11126,13606,13702,13702,13702,13702,13702,13702,15241,16007,16007,16007,16007,16007,16007,16007,16007,17674,18647,18647,18647,18647,18647,18647,18647,18647,18647,20859,20943,20943,20943,20943,20943,20943,22422,23720,23720,23720,23720,23720,25596,25839,25839,25839,25839,25839,28466,28570,28570,28888,30775,30775,30775,30775,33058,33609,33609,35684,35869,35869,38279,38570,38570,40469,41482,43645,43645,45681,46405,48541,50051,50873,53608,55252,58424,61206,63716,66857,69260,72829,76628,82589,88732,94897,175646,180190,180190,180190,180190,180190
malewhitegeographyurban,0,0,0,0,0,0,0,0,170,202,202,1252,3593,4482,6087,6960,8717,8717,10892,11126,11126,12964,13702,13829,16007,16007,16007,17204,18647,18647,19557,20943,20943,20943,22755,23720,23985,25839,25839,25839,27671,28570,29872,30775,30775,30775,33168,33923,35869,35869,35869,38552,39256,40750,40750,40750,43159,44691,45734,45734,47877,48987,50641,50641,50641,52948,54915,55712,57674,60008,60660,60662,63711,65681,66603,69408,70711,71830,75175,76425,79840,80856,84637,87249,90704,93511,127700,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190
malewhitegeographyrural,0,0,0,0,0,0,0,0,174,202,202,1317,3593,4393,6087,6087,8103,8717,8717,8990,11126,11126,11126,11126,13078,13702,13702,13702,15589,16007,16007,16007,16867,18647,18647,18647,19469,20943,20943,20943,20943,23045,23720,23720,25067,25839,25839,25839,26154,28570,28570,29644,30775,30775,30775,30775,32257,33609,34531,35869,35869,35869,37511,38570,38924,40750,40750,40750,42283,43645,45208,45734,46157,48541,49463,50641,50641,51157,53887,55712,56960,59356,60660,60887,64495,65816,69228,70711,73563,75677,79755,82190,86610,90406,116770,180190,180190,180190,180190,180190,180190
malewhitegeographynortheast,0,0,0,0,0,0,0,3,202,202,202,1030,3593,3718,6087,6087,8304,8717,10110,11126,11126,12308,13702,13702,14813,16007,16007,16007,17897,18647,18647,19976,20943,20943,20943,23618,23720,24815,25839,25839,26150,28570,28570,30743,30775,30775,31400,33609,34307,35869,35869,36931,38570,39894,40750,40750,41210,43645,45015,45734,45763,48541,49749,50641,50641,51195,53797,55712,55979,59012,60660,60660,63082,65238,65681,67766,70711,70725,74476,75677,79356,80626,83781,86710,90431,92578,126658,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190
malewhitegeographymidwest,0,0,0,0,0,0,0,114,202,202,202,3031,3593,5590,6087,7844,8717,8717,10483,11126,11126,12614,13702,13702,15301,16007,16007,16007,18217,18647,18647,20067,20943,20943,20943,21805,23720,23720,24974,25839,25839,25839,27126,28570,28669,30775,30775,30775,31066,33609,34086,35869,35869,35869,36792,38570,39122,40750,40750,40750,42500,43717,45734,45734,46018,48541,49085,50641,50641,50641,52784,54727,55712,57450,59911,60660,60660,63838,65681,67172,69820,70711,72779,75677,77897,80626,82730,86548,90045,93425,134387,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190
malewhitegeographysouth,0,0,0,0,0,0,0,0,33,202,202,626,3593,4445,6087,6383,8717,8717,10074,11126,11126,11126,12915,13702,13702,14891,16007,16007,16007,17413,18647,18647,19218,20943,20943,20943,22356,23720,23720,25537,25839,25839,26146,28570,28570,30647,30775,30775,30775,33141,33701,35869,35869,35869,37764,38570,40555,40750,40750,41462,43645,45504,45734,46691,48541,50212,50641,50641,51796,54212,55712,56903,59327,60660,60660,62257,64983,65963,68812,70711,71271,74926,76077,79687,81220,85218,88800,91051,96121,176702,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190
malewhitegeographywest,0,0,0,0,0,0,0,0,191,202,202,307,3593,3762,6087,6647,8717,8717,9515,11126,11126,11409,13702,13702,15416,16007,16007,17196,18647,18647,19139,20943,20943,20943,21660,23720,23720,24894,25839,25839,26962,28570,29591,30775,30775,30775,32095,33609,35792,35869,36558,38570,40055,40750,40750,42359,44306,45734,45734,47278,48756,50641,50641,50641,53210,55106,55712,58384,60291,60660,61901,64763,65903,68979,70711,72049,74819,76186,79604,80626,83929,86268,90002,92192,97306,176650,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190
malewhiteeducationno-highschool,0,0,0,0,0,0,0,0,0,100,202,1059,3593,5139,6087,6087,6087,8477,8717,8717,8717,8717,8717,8717,8717,10779,11126,11126,11126,11126,11126,11126,11126,11829,13702,13702,13702,13702,13702,13702,13702,15452,16007,16007,16007,16007,16007,16007,16586,18647,18647,18647,18647,18647,18647,19046,20943,20943,20943,20943,20943,20943,22406,23720,23720,24285,25839,25839,25839,25839,25839,27807,28570,29899,30775,30775,30775,32921,34300,35869,35869,37274,38570,38570,40721,40750,41042,44122,45813,48806,50641,51375,55429,59068,63025,68356,74680,84269,138576,180190,180190
malewhiteeducationhighschool,0,0,0,0,157,202,3381,5484,6624,8717,8717,10257,11126,11126,11352,13702,13702,13702,15231,16007,16007,16007,16305,18647,18647,18647,18819,20943,20943,20943,20943,21473,23720,23720,23720,24766,25839,25839,25839,25839,28059,28570,28570,30530,30775,30775,30775,30775,31797,33609,33935,35869,35869,35869,35869,38073,38570,39301,40750,40750,40750,40750,42829,43645,45359,45734,45734,46913,48541,49202,50641,50641,50641,50803,53608,55131,55712,57595,59773,60660,60660,62544,65069,65681,67906,70135,70711,73864,75677,78567,80626,84124,88551,92417,142253,180190,180190,180190,180190,180190,180190
malewhiteeducationassociate,0,0,146,202,1568,4891,7132,8940,11126,11126,12779,13702,13702,15459,16007,16007,17200,18647,18647,20146,20943,20943,21581,23720,23720,25668,25839,25839,25839,27731,28570,28570,30752,30775,30775,30775,31841,33609,33609,35532,35869,35869,35869,37872,38570,39923,40750,40750,40750,40750,43521,44698,45734,45734,45734,47618,48541,48870,50641,50641,50641,50641,50654,53608,54972,55712,55712,58483,59850,60660,60660,60660,61459,63690,65681,65681,66383,68764,70711,70711,71474,75289,75677,78466,80201,81130,84519,86659,89213,90704,93905,110939,180190,180190,180190,180190,180190,180190,180190,180190,180190
malewhiteeducationbachelors,0,0,178,1363,5297,8038,10407,11126,13694,15100,16007,17216,18647,20172,20943,20943,23635,24163,25839,25839,27928,28570,30433,30775,30775,32814,33609,35611,35869,35869,37681,38570,40738,40750,40750,41430,43645,45024,45734,45734,46693,48541,50348,50641,50641,50938,53608,54752,55712,55712,58063,59432,60660,60660,61134,63734,65681,65681,68415,70448,70711,70711,72516,74905,75677,76232,79306,80626,80626,83271,85607,86578,89452,90704,91708,94382,106808,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190
malewhiteeducationadvanced,0,116,1452,5983,9928,12045,14915,16093,18647,19721,20943,22739,24107,25839,26496,28570,30773,30775,33420,35036,35869,38058,40356,40750,43090,44701,45734,46683,48541,50558,50641,50838,53608,55274,55712,57956,59693,60660,60660,61952,63615,65449,65681,68359,70012,70711,71506,74599,75677,77198,79759,80626,81375,84089,85823,86701,89184,90704,91337,94086,96308,126392,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190,180190
malehispanicageagerange1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,145,145,145,145,145,145,145,2398,3603,3603,3603,3603,4367,6029,6029,6029,6029,8115,8653,8653,8653,10189,11160,11160,11160,11160,11160,13628,13663,13663,15479,15684,15684,15684,15814,18472,18472,19969,20718,20718,20718,21495,23727,24647,25631,25631,28181,30397,30620,34545,38086,41662,47795,85171,148742
malehispanicageagerange2,0,0,0,0,0,0,0,0,0,0,6,145,1219,3603,3603,4791,6029,6029,6029,7505,8653,8653,8653,10223,11160,11160,11160,11160,11422,13663,13663,13663,13888,15684,15684,15684,15684,15684,15684,15684,16867,18472,18472,18472,18472,19473,20718,20718,20718,20718,20718,20718,20718,22205,23727,23727,23727,25225,25631,25631,25631,25631,25631,26729,28394,28394,29906,30620,30620,30620,30620,30620,32788,33625,34807,35617,35617,35617,35617,35617,38520,39044,40577,40577,40577,42634,45394,45760,48748,50561,51537,55120,59198,60420,63923,68246,75018,80425,89564,141237,148742
malehispanicageagerange3,0,0,0,0,0,89,1019,3603,3620,6029,6171,8653,8653,8653,11060,11160,11160,11160,11160,12147,13663,13663,13663,14692,15684,15684,15684,15684,15684,15684,15684,18115,18472,18472,19749,20718,20718,20718,20718,20718,20718,22507,23727,23727,23727,25143,25631,25631,25631,25631,26316,28394,28394,29211,30620,30620,30620,30620,30620,30620,31050,33625,33677,35617,35617,35617,35617,35617,37086,38529,39410,40577,40577,40577,42165,44685,45591,45591,45874,48457,50261,50561,50561,51041,55594,57412,60420,62995,66806,70475,71820,75473,77452,80425,85613,90454,104160,148742,148742,148742,148742
malehispanicageagerange4,0,0,0,0,0,0,38,238,3721,6029,6029,6029,8286,8653,9179,11160,11160,11160,11160,11160,11160,13497,13663,13746,15684,15684,15684,15684,15684,15684,15684,17493,18472,18472,18472,18472,19246,20718,20718,20718,20718,20718,20718,20718,23605,23727,23727,23727,25454,25631,25631,25631,25631,26537,28394,28936,30620,30620,30620,30620,30620,30620,33596,33631,35617,35617,35617,35617,35617,37133,38806,40577,40577,40577,40577,42730,45008,45591,46890,48683,50561,50561,50561,54154,57166,59348,60420,62450,65509,68481,71368,75473,79573,81912,88545,95492,146277,148742,148742,148742,148742
malehispanicageagerange5,0,0,0,0,0,0,51,145,2200,4580,6029,6029,7286,8653,9963,11160,11160,11160,11160,11160,12871,13663,13663,14829,15684,15684,15684,15684,17367,18472,18472,18472,19538,20718,20718,20718,20718,20718,20718,22423,23727,23727,24187,25631,25631,25631,25631,25631,26398,28394,28394,28394,30167,30620,30620,30620,30620,33360,34993,35617,35617,35617,35617,38267,38529,40151,40577,40577,40577,42897,45430,45591,46927,49899,50561,50566,54494,55677,59129,60420,60420,63525,65509,65509,69115,73230,75473,78014,80425,84113,88018,90511,93881,126390,148742,148742,148742,148742,148742,148742,148742
malehispanicageagerange6,0,0,0,0,0,119,2209,3603,6026,6029,8626,8653,10391,11160,11160,11160,11160,12002,13663,13663,14628,15684,15684,15684,15684,17599,18472,18472,18472,19247,20718,20718,20718,20718,20718,22545,23727,23727,24106,25631,25631,25631,25631,25631,27004,28394,28394,29799,30620,30620,30620,30620,30620,30620,30620,31844,33625,34397,35617,35617,35617,35617,36225,38529,38605,40577,40577,40577,40577,40577,42467,44941,45591,46067,48457,50081,50561,50561,50561,52682,56000,59891,60568,65106,68919,70488,73709,77305,80425,83077,87124,91915,113003,148742,148742,148742,148742,148742,148742,148742,148742
malehispanicageagerange7,0,0,0,0,0,0,0,66,145,2556,3603,4439,6029,8182,8653,8653,9716,11160,11160,11160,11160,11552,13663,13663,15330,15684,15684,15684,15684,17522,18472,18472,18472,18472,20158,20718,20718,20718,20718,21164,23727,23727,23727,25376,25631,25631,25631,25631,26740,28394,28394,28407,30620,30620,30620,30620,30620,31994,33625,34998,35617,35617,35617,35617,37769,38813,40577,40577,40577,40577,40577,42965,43605,45396,45591,47738,49414,50561,50561,50561,52412,54986,57840,60194,60420,63524,66968,71160,75107,78884,81584,87865,91237,96298,139504,148742,148742,148742,148742,148742,148742
malehispanicageagerange8,0,0,0,0,0,0,0,43,145,361,3603,3603,5662,6029,6368,8653,8653,8653,8653,11106,11160,11160,11160,11160,11160,13166,13663,13663,15385,15684,15684,15684,15684,17468,18472,18472,18472,18472,19414,20718,20718,20718,20718,23284,23727,23727,24205,25631,25631,25631,25631,27867,28394,29369,30620,30620,30620,32087,33625,34532,35617,35617,35617,35617,37172,38529,38954,40577,40577,40577,41044,43605,44819,45591,45591,45696,48457,50300,50561,50561,50561,53967,55677,55951,59052,60420,63464,66175,70242,71250,75444,77492,80884,88780,112986,148742,148742,148742,148742,148742,148742
malehispanicageagerange9,0,0,0,0,0,15,145,145,2408,3603,5568,6029,6029,6029,7885,8653,8653,8653,8653,8653,8653,8653,10634,11160,11160,11160,11160,11160,11160,12612,13663,13663,13663,13663,15102,15684,15684,15684,15684,15684,18080,18472,18472,20557,20718,20718,20718,20718,23335,23727,23856,25631,25631,25631,25631,25804,28394,28394,28394,28996,30620,30620,30620,30620,30620,32315,33625,34005,35617,35617,35617,35759,38529,40535,40577,43355,45372,45591,45591,47538,50034,50561,50561,52326,55677,55677,58421,60420,62580,65953,70583,76869,81338,85410,88022,105944,148742,148742,148742,148742,148742
malehispanicageagerange10,0,0,0,0,0,0,0,143,729,3603,4401,6029,6029,6029,6029,7498,8653,8653,8653,8653,8653,8653,8653,8653,8653,8653,8653,10444,11160,11160,11160,11160,11160,11160,11160,12776,13663,13663,13663,13663,13663,13663,13663,13663,15085,15684,15684,15684,15684,15684,18398,18472,18472,18472,18472,19610,20718,20718,20718,20718,20718,23093,23727,23727,24621,25631,25631,25631,26941,28394,29677,30620,32196,33625,35557,35617,37057,38529,40453,41956,43880,45591,45591,47165,50561,52970,53489,58071,60420,63352,63892,65608,69254,70488,72551,82333,92651,146337,148742,148742,148742
malehispanicageagerange11,0,0,0,0,0,84,858,3603,4447,6029,6029,6287,8653,8653,8653,8653,8653,8653,8653,9146,11160,11160,11160,11160,11160,11160,11160,11160,11160,11160,12329,13663,13663,13663,13663,13663,13663,13663,13663,13663,13663,13663,13663,14759,15684,15684,15684,15684,15684,15684,15684,15780,18472,18472,18472,18472,18472,18709,20718,20718,20718,20718,20718,23450,23727,23727,23727,25241,25631,27012,28394,28394,28394,29211,30620,31880,33625,33625,35387,35617,35617,37527,38529,38728,40577,40915,44348,46734,48884,54802,58400,60420,62407,67405,73839,82498,108914,148742,148742,148742,148742
malehispanicageagerange12,0,0,0,0,0,0,0,0,115,145,2243,3603,3603,5958,6029,6029,6595,8653,8653,8653,8653,8653,8653,8653,8653,8653,10225,11160,11160,11160,11160,11160,11160,11160,11160,11160,11160,11160,11160,11160,11659,13663,13663,13663,13663,13663,13663,13663,13663,13663,14753,15684,15684,15684,15684,15684,15684,15684,15684,17885,18472,18472,18472,18472,19899,20718,21175,23727,23727,23727,24395,25631,25631,25631,25631,28211,28394,30042,30620,30711,33625,33625,35324,35735,38529,40404,43584,45993,48608,50561,52046,55061,58678,64711,67928,72427,79326,88132,137030,148742,148742
malehispanicgeographyurban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,145,145,587,3603,3603,4476,6029,6029,6222,8653,8653,8653,8781,11160,11160,11160,11160,11160,11160,13243,13663,13663,13904,15684,15684,15684,15684,15684,16184,18472,18472,18472,19030,20718,20718,20718,20718,20718,21573,23727,23727,23952,25631,25631,25631,25631,26551,28394,28394,30571,30620,30620,30620,31451,33625,35125,35617,35617,35617,37960,39419,40577,40577,41237,44239,45591,46359,49373,50561,50584,54603,57509,60420,63610,67425,71788,76584,81361,88405,107079,148742,148742,148742,148742
malehispanicgeographyrural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,145,145,1766,3603,3603,5347,6029,6029,6778,8653,8653,8653,9635,11160,11160,11160,11160,12125,13663,13663,13663,13782,15684,15684,15684,15684,15684,15684,15684,17057,18472,18472,18472,18472,19177,20718,20718,20718,20718,21119,23727,23727,24034,25631,25631,25631,25631,27666,28394,28394,30258,30620,30620,30620,30620,30620,31563,33625,34347,35617,35617,35617,36041,38529,38731,40577,40577,40577,43374,45525,47924,49418,50860,55420,59568,61758,65697,70873,76661,80308,85775,100137,148742,148742,148742,148742
malehispanicgeographynortheast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,145,145,145,516,3603,3603,3680,6029,6029,6830,8653,8653,8653,8653,8653,9803,11160,11160,11160,11160,11160,13319,13663,13663,14773,15684,15684,15684,15684,18185,18472,18472,18472,19244,20718,20718,20718,20718,23652,23727,23727,25032,25631,25631,25631,27193,28394,29950,30620,30620,30620,32890,34242,35617,35617,35617,35966,38529,40206,40577,40577,41546,44038,45591,46638,49766,50561,52445,55677,58777,60420,64683,67257,72721,77921,83096,90521,119551,148742,148742,148742,148742
malehispanicgeographymidwest,0,0,0,0,0,0,0,0,0,0,0,0,37,145,145,145,145,2237,3603,3603,4204,6029,6029,6029,7461,8653,8653,8653,10170,11160,11160,11160,11160,11160,11160,12976,13663,13663,14346,15684,15684,15684,15684,15684,15684,17986,18472,18472,18811,20718,20718,20718,20718,20718,21476,23727,23727,24224,25631,25631,25631,25631,25821,28394,28394,29398,30620,30620,30620,30620,30620,32837,33904,35617,35617,35617,35617,37744,39128,40577,40577,40577,43485,45591,46259,49078,50561,51091,54830,59172,63548,66519,70458,75557,80850,87114,90511,104478,148742,148742,148742
malehispanicgeographysouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,145,145,2366,3603,4376,6029,6029,6674,8653,8653,8653,10527,11160,11160,11160,11160,11160,12048,13663,13663,13663,13995,15684,15684,15684,15684,15684,15684,16722,18472,18472,18472,18777,20718,20718,20718,20718,20718,20718,23174,23727,23727,24767,25631,25631,25631,25631,27837,28394,29293,30620,30620,30620,30620,31873,33739,35617,35617,35617,35617,38410,39793,40577,40577,41688,44727,45591,46961,49607,50561,51070,55052,58236,60420,64695,67935,72011,76712,81165,88229,108108,148742,148742,148742,148742
malehispanicgeographywest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,145,145,2243,3603,3603,5226,6029,6029,6227,8653,8653,8653,9089,11160,11160,11160,11160,11160,11819,13663,13663,13663,15027,15684,15684,15684,15684,15684,18273,18472,18472,18923,20718,20718,20718,20718,20718,21210,23727,23727,23967,25631,25631,25631,25631,26304,28394,28394,30017,30620,30620,30620,30620,33458,34006,35617,35617,35617,37096,38529,40553,40577,40577,43501,45486,45644,48831,50561,50561,53054,56743,60349,61947,66957,71417,76270,80803,87856,113877,148742,148742,148742,148742
malehispaniceducationno-highschool,0,0,0,0,0,0,0,0,0,106,204,3603,3603,5353,6029,6029,6622,8653,8653,8653,8653,8653,8653,10552,11160,11160,11160,11160,11160,11160,11160,11160,11160,13499,13663,13663,13663,13663,15149,15684,15684,15684,15684,15684,15684,15684,15684,18145,18472,18472,18472,18472,18472,18984,20718,20718,20718,20718,20718,20718,20718,20718,23651,23727,23727,23727,23727,25499,25631,25631,25631,25631,25631,28070,28394,28394,30248,30620,30620,30620,30620,30959,33625,35284,35617,35617,35617,37732,39840,40577,40577,42992,45591,48724,50561,54289,60304,67931,75887,125594,148742
malehispaniceducationhighschool,0,0,0,0,0,0,26,145,1952,3603,4365,6029,6029,6674,8653,8653,9206,11160,11160,11160,11160,11352,13663,13663,13663,14954,15684,15684,15684,15684,15684,17614,18472,18472,18472,20120,20718,20718,20718,20718,20718,22215,23727,23727,24265,25631,25631,25631,25631,25631,27054,28394,28394,29840,30620,30620,30620,30620,30620,30964,33625,33625,35406,35617,35617,35617,35617,35617,37978,38529,39622,40577,40577,40577,40577,42724,44685,45591,45591,48071,49668,50561,50561,50561,53353,55677,57895,60420,60420,63241,65995,70147,73256,77395,80425,86721,92539,132747,148742,148742,148742
malehispaniceducationassociate,0,0,0,0,0,0,0,139,3231,6145,8653,8653,9913,11160,11160,11160,12761,13663,13663,13663,14406,15684,15684,15684,15684,16631,18472,18472,18618,20718,20718,20718,20718,21630,23727,24310,25631,25631,25631,25631,26055,28394,28394,30297,30620,30620,30620,30620,31548,33625,33625,34210,35617,35617,35617,36149,38529,38529,38529,40138,40577,40577,40577,42596,44779,45591,45591,45591,45591,45591,47844,49080,50561,50561,50561,52609,54021,55677,57735,60420,60420,61770,64684,65509,68084,70469,72049,74926,76322,79675,83260,85703,87988,90396,93903,128841,148742,148742,148742,148742,148742
malehispaniceducationbachelors,0,0,0,65,145,2925,6029,6431,8653,10737,11160,12544,13663,13663,15154,15684,16630,18472,19446,20718,20718,20718,23708,24138,25631,25631,25631,27759,28394,29263,30620,30620,30620,31814,33625,33625,35500,35617,35617,35617,35902,38529,39167,40577,40577,40577,41581,43605,44678,45591,45591,45591,45932,48457,50251,50561,50561,50561,51703,53991,55677,57422,59803,60420,60420,61998,64502,65509,65509,66929,69727,70601,74744,75473,77124,79348,80425,80425,81010,85037,85703,89122,90511,91206,95554,97688,139962,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742
malehispaniceducationadvanced,0,2,145,1942,5851,9270,11160,13149,14200,15684,15684,17182,19828,21377,23727,24331,25631,25631,27867,28394,28987,30620,31393,33625,34516,37648,40161,40577,42038,43605,44625,45591,46918,48457,48457,50238,50561,50561,50648,54760,55677,57292,59462,60420,61445,63750,65434,65509,66279,69806,70488,70488,71694,74405,75473,75473,75473,75473,76646,80096,80425,80425,83105,84868,85906,89289,90511,90511,93104,95277,96250,107363,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742,148742
